transcript_id	gene_id	gene_name
ENST00000482178	ENSG00000100417	PMM1
ENST00000472620	ENSG00000100417	PMM1
ENST00000485648	ENSG00000100417	PMM1
ENST00000466645	ENSG00000100417	PMM1
ENST00000478337	ENSG00000100417	PMM1
ENST00000414636	ENSG00000100417	PMM1
ENST00000493389	ENSG00000100417	PMM1
ENST00000263256	ENSG00000100418	DESI1
ENST00000468151	ENSG00000100418	DESI1
ENST00000463886	ENSG00000100418	DESI1
ENST00000482612	ENSG00000100418	DESI1
ENST00000360079	ENSG00000196419	XRCC6
ENST00000428575	ENSG00000196419	XRCC6
ENST00000464116	ENSG00000196419	XRCC6
ENST00000402580	ENSG00000196419	XRCC6
ENST00000359308	ENSG00000196419	XRCC6
ENST00000405878	ENSG00000196419	XRCC6
ENST00000405506	ENSG00000196419	XRCC6
ENST00000478914	ENSG00000196419	XRCC6
ENST00000363462	ENSG00000200332	Y_RNA
ENST00000355257	ENSG00000100138	SNU13
ENST00000215956	ENSG00000100138	SNU13
ENST00000401959	ENSG00000100138	SNU13
ENST00000463675	ENSG00000100138	SNU13
ENST00000402458	ENSG00000100138	SNU13
ENST00000488571	ENSG00000100138	SNU13
ENST00000469028	ENSG00000100138	SNU13
ENST00000469522	ENSG00000100138	SNU13
ENST00000384726	ENSG00000207457	RNU6-476P
ENST00000472110	ENSG00000184208	C22orf46
ENST00000402966	ENSG00000184208	C22orf46
ENST00000401548	ENSG00000167077	MEI1
ENST00000540833	ENSG00000167077	MEI1
ENST00000492484	ENSG00000167077	MEI1
ENST00000482055	ENSG00000167077	MEI1
ENST00000476614	ENSG00000167077	MEI1
ENST00000460702	ENSG00000167077	MEI1
ENST00000462246	ENSG00000167077	MEI1
ENST00000473736	ENSG00000167077	MEI1
ENST00000462450	ENSG00000167077	MEI1
ENST00000498456	ENSG00000167077	MEI1
ENST00000487535	ENSG00000167077	MEI1
ENST00000476893	ENSG00000167077	MEI1
ENST00000484966	ENSG00000167077	MEI1
ENST00000403492	ENSG00000167077	MEI1
ENST00000423900	ENSG00000167077	MEI1
ENST00000448085	ENSG00000231261	HMGN2P10
ENST00000516794	ENSG00000252603	RNU6ATAC22P
ENST00000384086	ENSG00000206813	Y_RNA
ENST00000402061	ENSG00000100147	CCDC134
ENST00000255784	ENSG00000100147	CCDC134
ENST00000333487	ENSG00000184068	RP5-821D11.7
ENST00000612482	ENSG00000198911	SREBF2
ENST00000361204	ENSG00000198911	SREBF2
ENST00000424354	ENSG00000198911	SREBF2
ENST00000462539	ENSG00000198911	SREBF2
ENST00000464119	ENSG00000198911	SREBF2
ENST00000491541	ENSG00000198911	SREBF2
ENST00000463741	ENSG00000198911	SREBF2
ENST00000435061	ENSG00000198911	SREBF2
ENST00000490262	ENSG00000198911	SREBF2
ENST00000385197	ENSG00000207932	MIR33A
ENST00000621082	ENSG00000234965	SHISA8
ENST00000457093	ENSG00000234965	SHISA8
ENST00000291232	ENSG00000159958	TNFRSF13C
ENST00000582688	ENSG00000159958	TNFRSF13C
ENST00000215980	ENSG00000100162	CENPM
ENST00000472374	ENSG00000100162	CENPM
ENST00000404067	ENSG00000100162	CENPM
ENST00000402338	ENSG00000100162	CENPM
ENST00000407253	ENSG00000100162	CENPM
ENST00000402420	ENSG00000100162	CENPM
ENST00000396437	ENSG00000100162	CENPM
ENST00000460824	ENSG00000100162	CENPM
ENST00000505157	ENSG00000205704	LINC00634
ENST00000381348	ENSG00000205704	LINC00634
ENST00000449288	ENSG00000100167	SEPT3
ENST00000396426	ENSG00000100167	SEPT3
ENST00000406029	ENSG00000100167	SEPT3
ENST00000396425	ENSG00000100167	SEPT3
ENST00000396417	ENSG00000100167	SEPT3
ENST00000460267	ENSG00000100167	SEPT3
ENST00000424613	ENSG00000224883	CTA-250D10.19
ENST00000412113	ENSG00000183066	WBP2NL
ENST00000329620	ENSG00000183066	WBP2NL
ENST00000436265	ENSG00000183066	WBP2NL
ENST00000475341	ENSG00000183066	WBP2NL
ENST00000328823	ENSG00000183066	WBP2NL
ENST00000461730	ENSG00000183066	WBP2NL
ENST00000445185	ENSG00000183066	WBP2NL
ENST00000543212	ENSG00000183066	WBP2NL
ENST00000487176	ENSG00000183066	WBP2NL
ENST00000470812	ENSG00000183066	WBP2NL
ENST00000450250	ENSG00000215347	SLC25A5P1
ENST00000396398	ENSG00000198951	NAGA
ENST00000403363	ENSG00000198951	NAGA
ENST00000402937	ENSG00000198951	NAGA
ENST00000321753	ENSG00000177096	FAM109B
ENST00000419475	ENSG00000177096	FAM109B
ENST00000458891	ENSG00000238498	SNORD13P1
ENST00000422252	ENSG00000183172	SMDT1
ENST00000331479	ENSG00000183172	SMDT1
ENST00000484235	ENSG00000183172	SMDT1
ENST00000602404	ENSG00000184983	NDUFA6
ENST00000498737	ENSG00000184983	NDUFA6
ENST00000617763	ENSG00000184983	NDUFA6
ENST00000470753	ENSG00000184983	NDUFA6
ENST00000602718	ENSG00000270083	RP1-257I20.14
ENST00000439129	ENSG00000237037	NDUFA6-AS1
ENST00000417327	ENSG00000237037	NDUFA6-AS1
ENST00000608974	ENSG00000237037	NDUFA6-AS1
ENST00000536447	ENSG00000237037	NDUFA6-AS1
ENST00000595777	ENSG00000237037	NDUFA6-AS1
ENST00000600968	ENSG00000237037	NDUFA6-AS1
ENST00000434834	ENSG00000237037	NDUFA6-AS1
ENST00000610250	ENSG00000237037	NDUFA6-AS1
ENST00000547929	ENSG00000237037	NDUFA6-AS1
ENST00000617396	ENSG00000237037	NDUFA6-AS1
ENST00000609499	ENSG00000237037	NDUFA6-AS1
ENST00000609833	ENSG00000237037	NDUFA6-AS1
ENST00000608643	ENSG00000237037	NDUFA6-AS1
ENST00000451451	ENSG00000237037	NDUFA6-AS1
ENST00000617009	ENSG00000237037	NDUFA6-AS1
ENST00000621190	ENSG00000237037	NDUFA6-AS1
ENST00000396387	ENSG00000213790	OLA1P1
ENST00000360124	ENSG00000100197	CYP2D6
ENST00000360608	ENSG00000100197	CYP2D6
ENST00000389970	ENSG00000100197	CYP2D6
ENST00000488442	ENSG00000100197	CYP2D6
ENST00000359033	ENSG00000100197	CYP2D6
ENST00000417586	ENSG00000227370	RP4-669P10.19
ENST00000428786	ENSG00000232710	RP4-669P10.16
ENST00000626627	ENSG00000281538	RP4-669P10.20
ENST00000435101	ENSG00000205702	CYP2D7
ENST00000358097	ENSG00000205702	CYP2D7
ENST00000433992	ENSG00000205702	CYP2D7
ENST00000614967	ENSG00000205702	CYP2D7
ENST00000612115	ENSG00000205702	CYP2D7
ENST00000610593	ENSG00000205702	CYP2D7
ENST00000424775	ENSG00000205702	CYP2D7
ENST00000435688	ENSG00000205702	CYP2D7
ENST00000433633	ENSG00000226450	CYP2D8P
ENST00000359486	ENSG00000100207	TCF20
ENST00000335626	ENSG00000100207	TCF20
ENST00000404876	ENSG00000100207	TCF20
ENST00000515426	ENSG00000100207	TCF20
ENST00000332965	ENSG00000182057	OGFRP1
ENST00000415205	ENSG00000182057	OGFRP1
ENST00000446578	ENSG00000182057	OGFRP1
ENST00000420096	ENSG00000233903	Z83851.4
ENST00000609564	ENSG00000273366	CTA-989H11.1
ENST00000432473	ENSG00000229891	LINC01315
ENST00000412060	ENSG00000229891	LINC01315
ENST00000424852	ENSG00000229891	LINC01315
ENST00000329021	ENSG00000235568	NFAM1
ENST00000355469	ENSG00000235568	NFAM1
ENST00000428765	ENSG00000230107	CTA-126B4.7
ENST00000455578	ENSG00000172250	SERHL
ENST00000359906	ENSG00000172250	SERHL
ENST00000434218	ENSG00000172250	SERHL
ENST00000323013	ENSG00000189306	RRP7A
ENST00000416699	ENSG00000189306	RRP7A
ENST00000483303	ENSG00000189306	RRP7A
ENST00000447870	ENSG00000183569	SERHL2
ENST00000477564	ENSG00000183569	SERHL2
ENST00000340239	ENSG00000183569	SERHL2
ENST00000534080	ENSG00000183569	SERHL2
ENST00000416156	ENSG00000183569	SERHL2
ENST00000327678	ENSG00000183569	SERHL2
ENST00000527167	ENSG00000183569	SERHL2
ENST00000407614	ENSG00000183569	SERHL2
ENST00000335879	ENSG00000183569	SERHL2
ENST00000472589	ENSG00000183569	SERHL2
ENST00000357802	ENSG00000182841	RRP7BP
ENST00000437211	ENSG00000182841	RRP7BP
ENST00000458605	ENSG00000182841	RRP7BP
ENST00000566851	ENSG00000182841	RRP7BP
ENST00000421116	ENSG00000182841	RRP7BP
ENST00000365188	ENSG00000202058	RN7SKP80
ENST00000516104	ENSG00000251913	RNU6-513P
ENST00000445215	ENSG00000100227	POLDIP3
ENST00000348657	ENSG00000100227	POLDIP3
ENST00000252115	ENSG00000100227	POLDIP3
ENST00000451060	ENSG00000100227	POLDIP3
ENST00000617178	ENSG00000100227	POLDIP3
ENST00000339677	ENSG00000100227	POLDIP3
ENST00000491021	ENSG00000100227	POLDIP3
ENST00000454057	ENSG00000100227	POLDIP3
ENST00000463133	ENSG00000100227	POLDIP3
ENST00000362512	ENSG00000276027	RNU12
ENST00000602478	ENSG00000270022	RNU12
ENST00000361740	ENSG00000100243	CYB5R3
ENST00000352397	ENSG00000100243	CYB5R3
ENST00000407623	ENSG00000100243	CYB5R3
ENST00000407332	ENSG00000100243	CYB5R3
ENST00000470741	ENSG00000100243	CYB5R3
ENST00000402438	ENSG00000100243	CYB5R3
ENST00000438270	ENSG00000100243	CYB5R3
ENST00000466276	ENSG00000100243	CYB5R3
ENST00000505920	ENSG00000249222	ATP5L2
ENST00000401850	ENSG00000128274	A4GALT
ENST00000249005	ENSG00000128274	A4GALT
ENST00000381278	ENSG00000128274	A4GALT
ENST00000483026	ENSG00000128274	A4GALT
ENST00000465765	ENSG00000128274	A4GALT
ENST00000363578	ENSG00000200448	Y_RNA
ENST00000426545	ENSG00000234009	RPL5P34
ENST00000441462	ENSG00000229608	GOLGA2P4
ENST00000616842	ENSG00000274717	RP1-47A17.1
ENST00000263245	ENSG00000242247	ARFGAP3
ENST00000437119	ENSG00000242247	ARFGAP3
ENST00000453516	ENSG00000242247	ARFGAP3
ENST00000454099	ENSG00000242247	ARFGAP3
ENST00000435208	ENSG00000242247	ARFGAP3
ENST00000493606	ENSG00000242247	ARFGAP3
ENST00000507586	ENSG00000100266	PACSIN2
ENST00000337959	ENSG00000100266	PACSIN2
ENST00000263246	ENSG00000100266	PACSIN2
ENST00000407585	ENSG00000100266	PACSIN2
ENST00000403744	ENSG00000100266	PACSIN2
ENST00000402229	ENSG00000100266	PACSIN2
ENST00000634914	ENSG00000100266	PACSIN2
ENST00000453643	ENSG00000100266	PACSIN2
ENST00000418133	ENSG00000100266	PACSIN2
ENST00000422336	ENSG00000100266	PACSIN2
ENST00000445706	ENSG00000100266	PACSIN2
ENST00000453079	ENSG00000100266	PACSIN2
ENST00000423154	ENSG00000226989	AL049758.2
ENST00000443063	ENSG00000230319	AL022476.2
ENST00000439248	ENSG00000100271	TTLL1
ENST00000266254	ENSG00000100271	TTLL1
ENST00000440761	ENSG00000100271	TTLL1
ENST00000331018	ENSG00000100271	TTLL1
ENST00000446663	ENSG00000234735	AL022237.3
ENST00000216115	ENSG00000100290	BIK
ENST00000290429	ENSG00000100294	MCAT
ENST00000327555	ENSG00000100294	MCAT
ENST00000608052	ENSG00000100294	MCAT
ENST00000464244	ENSG00000100294	MCAT
ENST00000337554	ENSG00000100300	TSPO
ENST00000583777	ENSG00000100300	TSPO
ENST00000472378	ENSG00000100300	TSPO
ENST00000428336	ENSG00000100300	TSPO
ENST00000329563	ENSG00000100300	TSPO
ENST00000396265	ENSG00000100300	TSPO
ENST00000216129	ENSG00000100304	TTLL12
ENST00000484711	ENSG00000100304	TTLL12
ENST00000494035	ENSG00000100304	TTLL12
ENST00000484118	ENSG00000100304	TTLL12
ENST00000360835	ENSG00000159307	SCUBE1
ENST00000615096	ENSG00000159307	SCUBE1
ENST00000449304	ENSG00000159307	SCUBE1
ENST00000290460	ENSG00000159307	SCUBE1
ENST00000477991	ENSG00000159307	SCUBE1
ENST00000470433	ENSG00000159307	SCUBE1
ENST00000461595	ENSG00000159307	SCUBE1
ENST00000480833	ENSG00000159307	SCUBE1
ENST00000420269	ENSG00000236272	Z82214.3
ENST00000419643	ENSG00000234892	Z82214.2
ENST00000458463	ENSG00000203527	Z99756.1
ENST00000450750	ENSG00000236117	RP4-754E20__A.5
ENST00000417669	ENSG00000186732	MPPED1
ENST00000334209	ENSG00000186732	MPPED1
ENST00000443721	ENSG00000186732	MPPED1
ENST00000447567	ENSG00000186732	MPPED1
ENST00000465861	ENSG00000186732	MPPED1
ENST00000480239	ENSG00000186732	MPPED1
ENST00000431327	ENSG00000223843	EFCAB6-AS1
ENST00000461800	ENSG00000186976	EFCAB6
ENST00000396231	ENSG00000186976	EFCAB6
ENST00000262726	ENSG00000186976	EFCAB6
ENST00000483324	ENSG00000186976	EFCAB6
ENST00000477145	ENSG00000186976	EFCAB6
ENST00000468552	ENSG00000186976	EFCAB6
ENST00000404038	ENSG00000186976	EFCAB6
ENST00000356087	ENSG00000186976	EFCAB6
ENST00000476600	ENSG00000186976	EFCAB6
ENST00000485142	ENSG00000186976	EFCAB6
ENST00000419730	ENSG00000233157	RP3-388M5.8
ENST00000476875	ENSG00000180150	HMGN2P9
ENST00000563715	ENSG00000261251	RP3-388M5.9
ENST00000564696	ENSG00000261251	RP3-388M5.9
ENST00000330884	ENSG00000130540	SULT4A1
ENST00000432404	ENSG00000130540	SULT4A1
ENST00000422525	ENSG00000130540	SULT4A1
ENST00000475131	ENSG00000130540	SULT4A1
ENST00000597664	ENSG00000100341	PNPLA5
ENST00000216177	ENSG00000100341	PNPLA5
ENST00000593866	ENSG00000100341	PNPLA5
ENST00000381198	ENSG00000100341	PNPLA5
ENST00000438734	ENSG00000100341	PNPLA5
ENST00000216180	ENSG00000100344	PNPLA3
ENST00000406117	ENSG00000100344	PNPLA3
ENST00000423180	ENSG00000100344	PNPLA3
ENST00000478713	ENSG00000100344	PNPLA3
ENST00000497129	ENSG00000100344	PNPLA3
ENST00000350028	ENSG00000100347	SAMM50
ENST00000493161	ENSG00000100347	SAMM50
ENST00000474323	ENSG00000100347	SAMM50
ENST00000494795	ENSG00000100347	SAMM50
ENST00000465768	ENSG00000100347	SAMM50
ENST00000493621	ENSG00000100347	SAMM50
ENST00000430869	ENSG00000224856	RP4-796I17.5
ENST00000406477	ENSG00000188677	PARVB
ENST00000338758	ENSG00000188677	PARVB
ENST00000402876	ENSG00000188677	PARVB
ENST00000619710	ENSG00000188677	PARVB
ENST00000444029	ENSG00000188677	PARVB
ENST00000404989	ENSG00000188677	PARVB
ENST00000477795	ENSG00000188677	PARVB
ENST00000495824	ENSG00000188677	PARVB
ENST00000484345	ENSG00000188677	PARVB
ENST00000477438	ENSG00000188677	PARVB
ENST00000623440	ENSG00000279175	CTA-414D7.1
ENST00000624919	ENSG00000280434	RP4-671O14.6
ENST00000422871	ENSG00000138964	PARVG
ENST00000453888	ENSG00000138964	PARVG
ENST00000444313	ENSG00000138964	PARVG
ENST00000416291	ENSG00000138964	PARVG
ENST00000475485	ENSG00000138964	PARVG
ENST00000417767	ENSG00000138964	PARVG
ENST00000356909	ENSG00000138964	PARVG
ENST00000415224	ENSG00000138964	PARVG
ENST00000471836	ENSG00000138964	PARVG
ENST00000466375	ENSG00000138964	PARVG
ENST00000468564	ENSG00000138964	PARVG
ENST00000472551	ENSG00000138964	PARVG
ENST00000623969	ENSG00000279933	RP4-671O14.5
ENST00000624215	ENSG00000280011	RP4-671O14.7
ENST00000381176	ENSG00000138944	KIAA1644
ENST00000406912	ENSG00000220702	RP1-32I10.10
ENST00000434327	ENSG00000236079	RP1-32I10.11
ENST00000415702	ENSG00000232655	CTA-397C4.2
ENST00000423587	ENSG00000228807	MRPS18CP6
ENST00000624619	ENSG00000279642	RP5-1033E15.3
ENST00000341255	ENSG00000188636	LDOC1L
ENST00000435622	ENSG00000215333	KRT18P23
ENST00000334566	ENSG00000187012	LINC00207
ENST00000603530	ENSG00000187012	LINC00207
ENST00000605505	ENSG00000187012	LINC00207
ENST00000460077	ENSG00000187012	LINC00207
ENST00000443783	ENSG00000234300	LINC00229
ENST00000454525	ENSG00000231801	ANP32BP2
ENST00000611394	ENSG00000186654	PRR5
ENST00000617066	ENSG00000186654	PRR5
ENST00000432186	ENSG00000186654	PRR5
ENST00000624862	ENSG00000186654	PRR5
ENST00000492475	ENSG00000186654	PRR5
ENST00000006251	ENSG00000186654	PRR5
ENST00000459857	ENSG00000186654	PRR5
ENST00000403581	ENSG00000186654	PRR5
ENST00000492289	ENSG00000186654	PRR5
ENST00000336985	ENSG00000186654	PRR5
ENST00000403696	ENSG00000186654	PRR5
ENST00000457960	ENSG00000186654	PRR5
ENST00000431834	ENSG00000186654	PRR5
ENST00000432916	ENSG00000186654	PRR5
ENST00000477331	ENSG00000186654	PRR5
ENST00000455389	ENSG00000186654	PRR5
ENST00000495017	ENSG00000186654	PRR5
ENST00000475850	ENSG00000186654	PRR5
ENST00000361473	ENSG00000248405	PRR5-ARHGAP8
ENST00000352766	ENSG00000248405	PRR5-ARHGAP8
ENST00000495250	ENSG00000248405	PRR5-ARHGAP8
ENST00000515632	ENSG00000248405	PRR5-ARHGAP8
ENST00000389774	ENSG00000241484	ARHGAP8
ENST00000460809	ENSG00000241484	ARHGAP8
ENST00000396119	ENSG00000241484	ARHGAP8
ENST00000447333	ENSG00000241484	ARHGAP8
ENST00000336963	ENSG00000241484	ARHGAP8
ENST00000356099	ENSG00000241484	ARHGAP8
ENST00000412433	ENSG00000241484	ARHGAP8
ENST00000469872	ENSG00000241484	ARHGAP8
ENST00000389772	ENSG00000241484	ARHGAP8
ENST00000495219	ENSG00000241484	ARHGAP8
ENST00000498310	ENSG00000241484	ARHGAP8
ENST00000469342	ENSG00000241484	ARHGAP8
ENST00000403565	ENSG00000056487	PHF21B
ENST00000313237	ENSG00000056487	PHF21B
ENST00000396103	ENSG00000056487	PHF21B
ENST00000629843	ENSG00000056487	PHF21B
ENST00000414269	ENSG00000056487	PHF21B
ENST00000420689	ENSG00000056487	PHF21B
ENST00000490679	ENSG00000056487	PHF21B
ENST00000460507	ENSG00000056487	PHF21B
ENST00000474327	ENSG00000056487	PHF21B
ENST00000462631	ENSG00000056487	PHF21B
ENST00000495348	ENSG00000056487	PHF21B
ENST00000491522	ENSG00000056487	PHF21B
ENST00000431036	ENSG00000223730	RP1-127B20.4
ENST00000456225	ENSG00000223730	RP1-127B20.4
ENST00000424580	ENSG00000230922	RP4-753M9.1
ENST00000426282	ENSG00000226328	NUP50-AS1
ENST00000432502	ENSG00000226328	NUP50-AS1
ENST00000609284	ENSG00000226328	NUP50-AS1
ENST00000609432	ENSG00000273243	CTA-217C2.2
ENST00000347635	ENSG00000093000	NUP50
ENST00000407019	ENSG00000093000	NUP50
ENST00000424634	ENSG00000093000	NUP50
ENST00000417702	ENSG00000093000	NUP50
ENST00000497960	ENSG00000093000	NUP50
ENST00000461437	ENSG00000093000	NUP50
ENST00000434760	ENSG00000093000	NUP50
ENST00000430547	ENSG00000093000	NUP50
ENST00000484186	ENSG00000093000	NUP50
ENST00000445721	ENSG00000093000	NUP50
ENST00000493456	ENSG00000093000	NUP50
ENST00000396096	ENSG00000093000	NUP50
ENST00000461194	ENSG00000093000	NUP50
ENST00000432340	ENSG00000093000	NUP50
ENST00000419387	ENSG00000093000	NUP50
ENST00000422489	ENSG00000093000	NUP50
ENST00000486184	ENSG00000093000	NUP50
ENST00000491860	ENSG00000093000	NUP50
ENST00000469163	ENSG00000093000	NUP50
ENST00000610217	ENSG00000273353	CTA-268H5.12
ENST00000336156	ENSG00000100364	KIAA0930
ENST00000423262	ENSG00000100364	KIAA0930
ENST00000251993	ENSG00000100364	KIAA0930
ENST00000391627	ENSG00000100364	KIAA0930
ENST00000488038	ENSG00000100364	KIAA0930
ENST00000483374	ENSG00000100364	KIAA0930
ENST00000498418	ENSG00000100364	KIAA0930
ENST00000474515	ENSG00000100364	KIAA0930
ENST00000493003	ENSG00000100364	KIAA0930
ENST00000440039	ENSG00000100364	KIAA0930
ENST00000414854	ENSG00000100364	KIAA0930
ENST00000424508	ENSG00000100364	KIAA0930
ENST00000486640	ENSG00000100364	KIAA0930
ENST00000417906	ENSG00000100364	KIAA0930
ENST00000496226	ENSG00000100364	KIAA0930
ENST00000492273	ENSG00000100364	KIAA0930
ENST00000408671	ENSG00000221598	MIR1249
ENST00000609206	ENSG00000273287	CTA-268H5.14
ENST00000445867	ENSG00000213752	CTA-268H5.9
ENST00000216211	ENSG00000100373	UPK3A
ENST00000396082	ENSG00000100373	UPK3A
ENST00000491671	ENSG00000100376	FAM118A
ENST00000216214	ENSG00000100376	FAM118A
ENST00000481447	ENSG00000100376	FAM118A
ENST00000441876	ENSG00000100376	FAM118A
ENST00000405673	ENSG00000100376	FAM118A
ENST00000477714	ENSG00000100376	FAM118A
ENST00000427777	ENSG00000100376	FAM118A
ENST00000452238	ENSG00000100376	FAM118A
ENST00000424557	ENSG00000100376	FAM118A
ENST00000476478	ENSG00000100376	FAM118A
ENST00000459849	ENSG00000100376	FAM118A
ENST00000476754	ENSG00000100376	FAM118A
ENST00000487732	ENSG00000100376	FAM118A
ENST00000483102	ENSG00000100376	FAM118A
ENST00000462361	ENSG00000100376	FAM118A
ENST00000479180	ENSG00000100376	FAM118A
ENST00000357450	ENSG00000077935	SMC1B
ENST00000404354	ENSG00000077935	SMC1B
ENST00000614167	ENSG00000128408	RIBC2
ENST00000621287	ENSG00000128408	RIBC2
ENST00000466226	ENSG00000128408	RIBC2
ENST00000454439	ENSG00000232363	RP1-102D24.5
ENST00000411478	ENSG00000077942	FBLN1
ENST00000445110	ENSG00000077942	FBLN1
ENST00000455233	ENSG00000077942	FBLN1
ENST00000402984	ENSG00000077942	FBLN1
ENST00000262722	ENSG00000077942	FBLN1
ENST00000327858	ENSG00000077942	FBLN1
ENST00000442170	ENSG00000077942	FBLN1
ENST00000340923	ENSG00000077942	FBLN1
ENST00000439835	ENSG00000077942	FBLN1
ENST00000450975	ENSG00000077942	FBLN1
ENST00000454279	ENSG00000077942	FBLN1
ENST00000451475	ENSG00000077942	FBLN1
ENST00000437711	ENSG00000077942	FBLN1
ENST00000460538	ENSG00000077942	FBLN1
ENST00000465578	ENSG00000077942	FBLN1
ENST00000484531	ENSG00000077942	FBLN1
ENST00000476366	ENSG00000077942	FBLN1
ENST00000460300	ENSG00000077942	FBLN1
ENST00000422971	ENSG00000238120	LINC01589
ENST00000516176	ENSG00000251985	RNU6-1161P
ENST00000623075	ENSG00000280383	CTA-941F9.10
ENST00000381061	ENSG00000130638	ATXN10
ENST00000252934	ENSG00000130638	ATXN10
ENST00000498009	ENSG00000130638	ATXN10
ENST00000470722	ENSG00000130638	ATXN10
ENST00000476998	ENSG00000130638	ATXN10
ENST00000483549	ENSG00000130638	ATXN10
ENST00000435026	ENSG00000130638	ATXN10
ENST00000493643	ENSG00000130638	ATXN10
ENST00000451241	ENSG00000130638	ATXN10
ENST00000464482	ENSG00000130638	ATXN10
ENST00000402380	ENSG00000130638	ATXN10
ENST00000585261	ENSG00000264160	MIR4762
ENST00000438230	ENSG00000235347	RP1-37M3.8
ENST00000623717	ENSG00000279954	WI2-85898F10.2
ENST00000451118	ENSG00000235091	WI2-85898F10.1
ENST00000339464	ENSG00000188064	WNT7B
ENST00000409496	ENSG00000188064	WNT7B
ENST00000410089	ENSG00000188064	WNT7B
ENST00000410058	ENSG00000188064	WNT7B
ENST00000428540	ENSG00000188064	WNT7B
ENST00000624893	ENSG00000280424	CITF22-92A6.2
ENST00000608290	ENSG00000273145	CITF22-92A6.1
ENST00000609737	ENSG00000231711	LINC00899
ENST00000421538	ENSG00000231711	LINC00899
ENST00000444890	ENSG00000231711	LINC00899
ENST00000396008	ENSG00000182257	PRR34
ENST00000608644	ENSG00000273289	RP6-109B7.5
ENST00000416202	ENSG00000241990	PRR34-AS1
ENST00000451166	ENSG00000241990	PRR34-AS1
ENST00000445441	ENSG00000241990	PRR34-AS1
ENST00000381051	ENSG00000197182	MIRLET7BHG
ENST00000443490	ENSG00000197182	MIRLET7BHG
ENST00000435439	ENSG00000197182	MIRLET7BHG
ENST00000360737	ENSG00000197182	MIRLET7BHG
ENST00000362116	ENSG00000197182	MIRLET7BHG
ENST00000581461	ENSG00000197182	MIRLET7BHG
ENST00000385140	ENSG00000197182	MIRLET7BHG
ENST00000439423	ENSG00000231010	RP6-109B7.2
ENST00000412643	ENSG00000235159	RP6-109B7.4
ENST00000579667	ENSG00000266533	MIR3619
ENST00000440343	ENSG00000186951	PPARA
ENST00000415785	ENSG00000186951	PPARA
ENST00000262735	ENSG00000186951	PPARA
ENST00000420804	ENSG00000186951	PPARA
ENST00000460086	ENSG00000186951	PPARA
ENST00000407236	ENSG00000186951	PPARA
ENST00000496865	ENSG00000186951	PPARA
ENST00000624793	ENSG00000186951	PPARA
ENST00000484619	ENSG00000186951	PPARA
ENST00000481567	ENSG00000186951	PPARA
ENST00000402126	ENSG00000186951	PPARA
ENST00000493286	ENSG00000186951	PPARA
ENST00000624818	ENSG00000280384	RP4-695O20.1
ENST00000404583	ENSG00000205643	CDPF1
ENST00000314567	ENSG00000205643	CDPF1
ENST00000381037	ENSG00000205643	CDPF1
ENST00000404744	ENSG00000205643	CDPF1
ENST00000475605	ENSG00000205643	CDPF1
ENST00000474256	ENSG00000205643	CDPF1
ENST00000253255	ENSG00000130943	PKDREJ
ENST00000417709	ENSG00000075234	TTC38
ENST00000381031	ENSG00000075234	TTC38
ENST00000475467	ENSG00000075234	TTC38
ENST00000421359	ENSG00000075234	TTC38
ENST00000629918	ENSG00000075234	TTC38
ENST00000422713	ENSG00000075234	TTC38
ENST00000451998	ENSG00000075234	TTC38
ENST00000623117	ENSG00000277232	GTSE1-AS1
ENST00000617229	ENSG00000277232	GTSE1-AS1
ENST00000454366	ENSG00000075218	GTSE1
ENST00000466510	ENSG00000075218	GTSE1
ENST00000479645	ENSG00000075218	GTSE1
ENST00000491863	ENSG00000075218	GTSE1
ENST00000476901	ENSG00000100416	TRMU
ENST00000486620	ENSG00000100416	TRMU
ENST00000441818	ENSG00000100416	TRMU
ENST00000456595	ENSG00000100416	TRMU
ENST00000381021	ENSG00000100416	TRMU
ENST00000453630	ENSG00000100416	TRMU
ENST00000457572	ENSG00000100416	TRMU
ENST00000290846	ENSG00000100416	TRMU
ENST00000381019	ENSG00000100416	TRMU
ENST00000465378	ENSG00000100416	TRMU
ENST00000496831	ENSG00000100416	TRMU
ENST00000485175	ENSG00000100416	TRMU
ENST00000493556	ENSG00000100416	TRMU
ENST00000463785	ENSG00000100416	TRMU
ENST00000479648	ENSG00000100416	TRMU
ENST00000491612	ENSG00000100416	TRMU
ENST00000485559	ENSG00000100416	TRMU
ENST00000470831	ENSG00000100416	TRMU
ENST00000262738	ENSG00000075275	CELSR1
ENST00000473624	ENSG00000075275	CELSR1
ENST00000468025	ENSG00000075275	CELSR1
ENST00000454637	ENSG00000075275	CELSR1
ENST00000497509	ENSG00000075275	CELSR1
ENST00000447383	ENSG00000230634	RP5-996D20.3
ENST00000426112	ENSG00000234869	RP3-439F8.1
ENST00000447351	ENSG00000075240	GRAMD4
ENST00000431155	ENSG00000075240	GRAMD4
ENST00000406902	ENSG00000075240	GRAMD4
ENST00000361034	ENSG00000075240	GRAMD4
ENST00000490378	ENSG00000075240	GRAMD4
ENST00000456069	ENSG00000075240	GRAMD4
ENST00000408031	ENSG00000075240	GRAMD4
ENST00000216264	ENSG00000100422	CERK
ENST00000443629	ENSG00000100422	CERK
ENST00000471929	ENSG00000100422	CERK
ENST00000460254	ENSG00000100422	CERK
ENST00000564152	ENSG00000260708	CTA-29F11.1
ENST00000380995	ENSG00000054611	TBC1D22A
